STR-CODE,id,SUBURB,BOX-CODE,AREA
2092,16056,SELBY UIT 5,,JOHANNESBURG
2092,16552,SOPHIATOWN,,-
2092,17249,SUNNYSIDE,,JOHANNESBURG
2092,18026,TRIOMF,,JOHANNESBURG
2092,18872,VREDEDORP,2141,JOHANNESBURG
2092,18890,VREDEPARK,,JOHANNESBURG
2092,19390,WESTDENE,,JOHANNESBURG
2092,2013,BRIXTON,2019,JOHANNESBURG
2092,2243,BURGERSDORP,,JOHANNESBURG
2092,235,AMALGAM,,JOHANNESBURG
2092,2670,CITY WEST,,JOHANNESBURG
2092,2686,CLAREMONT,,JOHANNESBURG
2092,2972,COTTESLOE,,JOHANNESBURG
2092,3044,CROSBY,,JOHANNESBURG
2092,3055,CROWN MINES,2025,-
2092,3056,CROWN MINES EXT 5,,JOHANNESBURG
2092,3057,CROWN MINES UIT 5,,JOHANNESBURG
2092,3058,CROWN NORTH,,JOHANNESBURG
2092,3059,CROWN-NOORD,,JOHANNESBURG
2092,4230,EDGARDALE,,JOHANNESBURG
2092,5376,FORDSBURG,2033,JOHANNESBURG
2092,563,AUCKLAND PARK,2006,JOHANNESBURG
2092,6259,GREYMONT HILLS,,AUCKLAND PARK
2092,6260,GREYMONT HEUWELS,,AUCKLAND PARK
2092,6932,HOMESTEAD PARK,,JOHANNESBURG
2092,7081,HURSTHILL,,JOHANNESBURG
2092,7215,INDUSTRIA NORTH,,JOHANNESBURG
2092,7216,INDUSTRIA-NOORD,,JOHANNESBURG
2092,7446,JAN HOFMEYER,,JOHANNESBURG
2092,9035,LANGLAAGTE,2102,JOHANNESBURG
2092,9036,LANGLAAGTE DEEP VILLAGE,,BRIXTON
2092,9037,LANGLAAGTE NORTH,,JOHANNESBURG
2092,9038,LANGLAAGTE-NOORD,,JOHANNESBURG
2093,12301,NEW CANADA,,JOHANNESBURG
2093,12369,NEWCLARE,2112,JOHANNESBURG
2093,14295,PUTCOTON,,JOHANNESBURG
2093,15115,RIVERLEA,,JOHANNESBURG
2093,15116,RIVERLEA EXT 1,,JOHANNESBURG
2093,15117,RIVERLEA UIT 1,,JOHANNESBURG
2093,15118,RIVERLEA EXT 10,,JOHANNESBURG
2093,15119,RIVERLEA UIT 10,,JOHANNESBURG
2093,15120,RIVERLEA EXT 11,,JOHANNESBURG
2093,15121,RIVERLEA UIT 11,,JOHANNESBURG
2093,15122,RIVERLEA EXT 2,,JOHANNESBURG
2093,15123,RIVERLEA UIT 2,,JOHANNESBURG
2093,15124,RIVERLEA EXT 3,,JOHANNESBURG
2093,15125,RIVERLEA UIT 3,,JOHANNESBURG
2093,15126,RIVERLEA EXT 4,,
2093,15127,RIVERLEA UIT 4,,
2093,15128,RIVERLEA EXT 5,,JOHANNESBURG
2093,15129,RIVERLEA UIT 5,,JOHANNESBURG
2093,15130,RIVERLEA EXT 9,,JOHANNESBURG
2093,15131,RIVERLEA UIT 9,,JOHANNESBURG
2093,1746,BOSMONT,,JOHANNESBURG
2093,19370,WESTBURY,,JOHANNESBURG
2093,19371,WESTBURY EXT 2,,JOHANNESBURG
2093,19372,WESTBURY UIT 2,,JOHANNESBURG
2093,19373,WESTBURY EXT 3,,JOHANNESBURG
2093,19374,WESTBURY UIT 3,,JOHANNESBURG
2093,19375,WESTBURY EXT 4,,JOHANNESBURG
2093,19376,WESTBURY UIT 4,,JOHANNESBURG
2093,19377,WESTBURY EXT 5,,JOHANNESBURG
2093,19378,WESTBURY UIT 5,,JOHANNESBURG
2093,19410,WESTERN COLOURED TOWNSHIP,,JOHANNESBURG
2093,19411,WESTERN COLOURED DORPSGEBIED,,JOHANNESBURG
2093,2338,CANADA,,SOWETO
2093,2934,CORONATIONVILLE,,JOHANNESBURG
2093,3039,CROESUS,,JOHANNESBURG
2093,7202,INDUSTRIA,2042,JOHANNESBURG
2093,7217,INDUSTRIA WEST,,JOHANNESBURG
2093,7218,INDUSTRIA-WES,,JOHANNESBURG
2093,9485,LONGDALE,,JOHANNESBURG
2094,10111,MALVERN,,JOHANNESBURG
2094,1017,BENROSE,2011,JOHANNESBURG
2094,1092,BERTRAMS,,JOHANNESBURG
2094,1221,BEZUIDENHOUT VALLEY,,JEPPESTOWN
2094,1222,BEZUIDENHOUTVALLEI,,JEPPESTOWN
2094,12308,NEW DOORNFONTEIN,2028,JOHANNESBURG
2094,13201,OOSPOORT,,JOHANNESBURG
2094,13202,OOSPOORT EXT 1,,JOHANNESBURG
2094,13203,OOSPOORT UIT 1,,JOHANNESBURG
2094,14912,REYNOLDS VIEW,,JOHANNESBURG
2094,15441,ROSHERVILLE,2075,JEPPESTOWN
2094,16710,SOUTH KENSINGTON,,JOHANNESBURG
2094,16763,SPES BONA,,JOHANNESBURG
2094,18032,TROYEVILLE,2139,JOHANNESBURG
2094,19949,WOLHUTER,,JOHANNESBURG
2094,2750,CLEVEDEN,,JOHANNESBURG
2094,2751,CLEVELAND,2022,JOHANNESBURG
2094,3436,DENVER,2011,JEPPESTOWN
2094,3437,DENVER EXT 2,,JOHANNESBURG
2094,3438,DENVER UIT 2,,JOHANNESBURG
2094,3439,DENVER EXT 6,,JOHANNESBURG
2094,3440,DENVER UIT 6,,JOHANNESBURG
2094,3441,DENVER EXT 7,,JOHANNESBURG
2094,3442,DENVER UIT 7,,JOHANNESBURG
2094,3730,DOORNFONTEIN,2028,JOHANNESBURG
2094,3733,DOORNFONTEIN NORTH,,JOHANNESBURG
2094,3734,DOORNFONTEIN-NOORD,,JOHANNESBURG
2094,3909,DROSTE PARK,,JOHANNESBURG
2094,3910,DROSTE PARK EXT 1,,JOHANNESBURG
2094,3911,DROSTE PARK UIT 1,,JOHANNESBURG
2094,4386,ELCEDES,,JOHANNESBURG
2094,4503,ELLIS PARK,,JOHANNESBURG
2094,4524,ELSIESHOF,,JOHANNESBURG
2094,5112,FAIRVIEW,,JOHANNESBURG
2094,5761,GEORGE COCH HOSTEL,,JEPPESTOWN
2094,5764,GEORGE GOCH,,JOHANNESBURG
2094,6678,HERIOTDALE,,JOHANNESBURG
2094,6679,HERIOTDALE EXT 10,,JOHANNESBURG
2094,6680,HERIOTDALE UIT 10,,JOHANNESBURG
2094,6681,HERIOTDALE EXT 3,,JOHANNESBURG
2094,6682,HERIOTDALE UIT 3,,JOHANNESBURG
2094,6683,HERIOTDALE EXT 4,,JOHANNESBURG
2094,6684,HERIOTDALE UIT 4,,JOHANNESBURG
2094,7469,JEPPESTOWN,2043,JOHANNESBURG
2094,7597,JUDITH'S PAARL,,JOHANNESBURG
2094,7609,JUPITER,,JOHANNESBURG
2094,7610,JUPITER EXT 3,,JOHANNESBURG
2094,7611,JUPITER UIT 3,,JOHANNESBURG
2094,7612,JUPITER EXT 4,,JOHANNESBURG
2094,7613,JUPITER UIT 4,,JOHANNESBURG
2094,7614,JUPITER EXT 5,,JOHANNESBURG
2094,7615,JUPITER UIT 5,,JOHANNESBURG
2094,7954,KENSINGTON,2101,JOHANNESBURG
2094,867,BELGRAVIA,2043,JOHANNESBURG
2094,9518,LORENTZVILLE,,JOHANNESBURG
2095,12141,NATURENA,2064,JOHANNESBURG
2095,12144,NATURENA EXT 11,2064,JOHANNESBURG
2095,12145,NATURENA UIT 11,2064,JOHANNESBURG
2095,12146,NATURENA EXT 13,,JOHANNESBURG
2095,12147,NATURENA UIT 13,,JOHANNESBURG
2095,12148,NATURENA EXT 15,,JOHANNESBURG
2095,12149,NATURENA UIT 15,,JOHANNESBURG
2095,12150,NATURENA EXT 19,2064,JOHANNESBURG
2095,12151,NATURENA UIT 19,2064,JOHANNESBURG
2095,12156,NATURENA EXT 21,,BOOYSENS
2095,12157,NATURENA UIT 21,,BOOYSENS
2095,12158,NATURENA EXT 24,,JOHANNESBURG
2095,12159,NATURENA UIT 24,,JOHANNESBURG
2095,12160,NATURENA EXT 25,2064,JOHANNESBURG
2095,12161,NATURENA UIT 25,2064,JOHANNESBURG
2095,12162,NATURENA EXT 26,,JOHANNEBURG
2095,12163,NATURENA UIT 26,,JOHANNEBURG
2120,3580,DIEPSLOOT EXT 2,2191,OLIVEDALE
2120,3581,DIEPSLOOT UIT 2,2191,OLIVEDALE
2162,914,BELLAIRS PARK EXT 5,,RANDBURG
2162,915,BELLAIRS PARK UIT 5,,RANDBURG
2169,12735,NORTH RIDING EXT 1,2162,NORTH RIDING
2169,12736,NORTH RIDING UIT 1,2162,NORTH RIDING
2169,12739,NORTH RIDING EXT 2,2162,NORTH RIDING
2169,12740,NORTH RIDING UIT 2,2162,NORTH RIDING
2169,12745,NORTH RIDING EXT 4,2162,NORTH RIDING
2169,12746,NORTH RIDING UIT 4,2162,NORTH RIDING
2169,12747,NORTH RIDING EXT 6,2162,NORTH RIDING
2169,12748,NORTH RIDING UIT 6,2162,NORTH RIDING
2169,12749,NORTH RIDING EXT 79,2162,NORTH RIDING
2169,12750,NORTH RIDING UIT 79,2162,NORTH RIDING
2169,14521,RANDPARK RIDGE,2156,JOHANNESBURG
2169,14522,RANDPARKRIF,2156,JOHANNESBURG
2169,14523,RANDPARK RIDGE EXT 1,,JOHANNESBURG
2169,14524,RANDPARKRIF UIT 1,,JOHANNESBURG
2169,14525,RANDPARK RIDGE EXT 10,2156,JOHANNESBURG
2169,14526,RANDPARKRIF UIT 10,2156,JOHANNESBURG
2169,14527,RANDPARK RIDGE EXT 11,2156,JOHANNESBURG
2169,14528,RANDPARKRIF UIT 11,2156,JOHANNESBURG
2169,14529,RANDPARK RIDGE EXT 12,2156,JOHANNESBURG
2169,14530,RANDPARKRIF UIT 12,2156,JOHANNESBURG
2169,14531,RANDPARK RIDGE EXT 120,,JOHANNESBURG
2169,14532,RANDPARKRIF UIT 120,,JOHANNESBURG
2169,14535,RANDPARK RIDGE EXT 14,2156,JOHANNESBURG
2169,14536,RANDPARKRIF UIT 14,2156,JOHANNESBURG
2169,14537,RANDPARK RIDGE EXT 15,2156,JOHANNESBURG
2169,14538,RANDPARKRIF UIT 15,2156,JOHANNESBURG
2169,14539,RANDPARK RIDGE EXT 16,,JOHANNESBURG
2169,14540,RANDPARKRIF UIT 16,,JOHANNESBURG
2169,14541,RANDPARK RIDGE EXT 17,2156,JOHANNESBURG
2169,14542,RANDPARKRIF UIT 17,2156,JOHANNESBURG
2169,14543,RANDPARK RIDGE EXT 18,2156,JOHANNESBURG
2169,14544,RANDPARKRIF UIT 18,2156,JOHANNESBURG
2169,14545,RANDPARK RIDGE EXT 19,2156,JOHANNESBURG
2169,14546,RANDPARKRIF UIT 19,2156,JOHANNESBURG
2169,14547,RANDPARK RIDGE EXT 2,,JOHANNESBURG
2169,14548,RANDPARKRIF UIT 2,,JOHANNESBURG
2169,14549,RANDPARK RIDGE EXT 20,2156,JOHANNESBURG
2169,14550,RANDPARKRIF UIT 20,2156,JOHANNESBURG
2169,14551,RANDPARK RIDGE EXT 21,2156,JOHANNESBURG
2169,14552,RANDPARKRIF UIT 21,2156,JOHANNESBURG
2169,14553,RANDPARK RIDGE EXT 22,2156,JOHANNESBURG
2169,14554,RANDPARKRIF UIT 22,2156,JOHANNESBURG
2169,14555,RANDPARK RIDGE EXT 23,2156,JOHANNESBURG
2169,14556,RANDPARKRIF UIT 23,2156,JOHANNESBURG
2169,14557,RANDPARK RIDGE EXT 24,,JOHANNESBURG
2169,14558,RANDPARKRIF UIT 24,,JOHANNESBURG
2169,14559,RANDPARK RIDGE EXT 25,2156,JOHANNESBURG
2169,14560,RANDPARKRIF UIT 25,2156,JOHANNESBURG
2169,14561,RANDPARK RIDGE EXT 26,2156,JOHANNESBURG
2169,14562,RANDPARKRIF UIT 26,2156,JOHANNESBURG
2169,14563,RANDPARK RIDGE EXT 27,2156,JOHANNESBURG
2169,14564,RANDPARKRIF UIT 27,2156,JOHANNESBURG
2169,14565,RANDPARK RIDGE EXT 28,2156,JOHANNESBURG
2169,14566,RANDPARKRIF UIT 28,2156,JOHANNESBURG
2169,14567,RANDPARK RIDGE EXT 29,2156,JOHANNESBURG
2169,14568,RANDPARKRIF UIT 29,2156,JOHANNESBURG
2169,14569,RANDPARK RIDGE EXT 3,,JOHANNESBURG
2169,14570,RANDPARKRIF UIT 3,,JOHANNESBURG
2169,14571,RANDPARK RIDGE EXT 30,2156,JOHANNESBURG
2169,14572,RANDPARKRIF UIT 30,2156,JOHANNESBURG
2169,14573,RANDPARK RIDGE EXT 31,2156,JOHANNESBURG
2169,14574,RANDPARKRIF UIT 31,2156,JOHANNESBURG
2169,14575,RANDPARK RIDGE EXT 32,2156,JOHANNESBURG
2169,14576,RANDPARKRIF UIT 32,2156,JOHANNESBURG
2169,14577,RANDPARK RIDGE EXT 33,2156,JOHANNESBURG
2169,14578,RANDPARKRIF UIT 33,2156,JOHANNESBURG
2169,14579,RANDPARK RIDGE EXT 34,2156,JOHANNESBURG
2169,14580,RANDPARKRIF UIT 34,2156,JOHANNESBURG
2169,14581,RANDPARK RIDGE EXT 35,2156,JOHANNESBURG
2169,14582,RANDPARKRIF UIT 35,2156,JOHANNESBURG
2169,14583,RANDPARK RIDGE EXT 36,2156,JOHANNESBURG
2169,14584,RANDPARKRIF UIT 36,2156,JOHANNESBURG
2169,14585,RANDPARK RIDGE EXT 37,2156,JOHANNESBURG
2169,14586,RANDPARKRIF UIT 37,2156,JOHANNESBURG
2169,14587,RANDPARK RIDGE EXT 38,2156,JOHANNESBURG
2169,14588,RANDPARKRIF UIT 38,2156,JOHANNESBURG
2169,14589,RANDPARK RIDGE EXT 39,2156,JOHANNESBURG
2169,14590,RANDPARKRIF UIT 39,2156,JOHANNESBURG
2169,14591,RANDPARK RIDGE EXT 4,,JOHANNESBURG
2169,14592,RANDPARKRIF UIT 4,,JOHANNESBURG
2169,14593,RANDPARK RIDGE EXT 40,2156,JOHANNESBURG
2169,14594,RANDPARKRIF UIT 40,2156,JOHANNESBURG
2169,14595,RANDPARK RIDGE EXT 41,,JOHANNESBURG
2169,14596,RANDPARKRIF UIT 41,,JOHANNESBURG
2169,14597,RANDPARK RIDGE EXT 42,2156,JOHANNESBURG
2169,14598,RANDPARKRIF UIT 42,2156,JOHANNESBURG
2169,14599,RANDPARK RIDGE EXT 43,2156,JOHANNESBURG
2169,14600,RANDPARKRIF UIT 43,2156,JOHANNESBURG
2169,14601,RANDPARK RIDGE EXT 44,2156,JOHANNESBURG
2169,14602,RANDPARKRIF UIT 44,2156,JOHANNESBURG
2169,14603,RANDPARK RIDGE EXT 45,2156,JOHANNESBURG
2169,14604,RANDPARKRIF UIT 45,2156,JOHANNESBURG
2169,14605,RANDPARK RIDGE EXT 46,2156,JOHANNESBURG
2169,14606,RANDPARKRIF UIT 46,2156,JOHANNESBURG
2169,14607,RANDPARK RIDGE EXT 47,2156,JOHANNESBURG
2169,14608,RANDPARKRIF UIT 47,2156,JOHANNESBURG
2169,14609,RANDPARK RIDGE EXT 48,2156,JOHANNESBURG
2169,14610,RANDPARKRIF UIT 48,2156,JOHANNESBURG
2169,14611,RANDPARK RIDGE EXT 49,2156,JOHANNESBURG
2169,14612,RANDPARKRIF UIT 49,2156,JOHANNESBURG
2169,14613,RANDPARK RIDGE EXT 5,2156,JOHANNESBURG
2169,14614,RANDPARKRIF UIT 5,2156,JOHANNESBURG
2169,14615,RANDPARK RIDGE EXT 50,2156,JOHANNESBURG
2169,14616,RANDPARKRIF UIT 50,2156,JOHANNESBURG
2169,14617,RANDPARK RIDGE EXT 51,2156,JOHANNESBURG
2169,14618,RANDPARKRIF UIT 51,2156,JOHANNESBURG
2169,14619,RANDPARK RIDGE EXT 52,2156,JOHANNESBURG
2169,14620,RANDPARKRIF UIT 52,2156,JOHANNESBURG
2169,14621,RANDPARK RIDGE EXT 53,2156,JOHANNESBURG
2169,14622,RANDPARKRIF UIT 53,2156,JOHANNESBURG
2169,14623,RANDPARK RIDGE EXT 54,2156,JOHANNESBURG
2169,14624,RANDPARKRIF UIT 54,2156,JOHANNESBURG
2169,14625,RANDPARK RIDGE EXT 58,2156,JOHANNESBURG
2169,14626,RANDPARKRIF UIT 58,2156,JOHANNESBURG
2169,14627,RANDPARK RIDGE EXT 6,2156,JOHANNESBURG
2169,14628,RANDPARKRIF UIT 6,2156,JOHANNESBURG
2169,14629,RANDPARK RIDGE EXT 65,2156,JOHANNESBURG
2169,14630,RANDPARKRIF UIT 65,2156,JOHANNESBURG
2169,14631,RANDPARK RIDGE EXT 66,,JOHANNESBURG
2169,14632,RANDPARKRIF UIT 66,,JOHANNESBURG
2169,14633,RANDPARK RIDGE EXT 7,2156,JOHANNESBURG
2169,14634,RANDPARKRIF UIT 7,2156,JOHANNESBURG
2169,14635,RANDPARK RIDGE EXT 71,,JOHANNESBURG
2169,14636,RANDPARKRIF UIT 71,,JOHANNESBURG
2169,14637,RANDPARK RIDGE EXT 73,2156,RANDPARK RIDGE
2169,14638,RANDPARKRIF UIT 73,2156,RANDPARK RIDGE
2169,14639,RANDPARK RIDGE EXT 76,2156,JOHANNESBURG
2169,14640,RANDPARKRIF UIT 76,2156,JOHANNESBURG
2169,14641,RANDPARK RIDGE EXT 8,2156,JOHANNESBURG
2169,14642,RANDPARKRIF UIT 8,2156,JOHANNESBURG
2169,14643,RANDPARK RIDGE EXT 9,2156,JOHANNESBURG
2169,14644,RANDPARKRIF UIT 9,2156,JOHANNESBURG
2169,17076,STRYDOMPARK,,JOHANNESBURG
2169,17077,STRYDOMPARK EXT,,JOHANNESBURG
2169,17078,STRYDOMPARK UIT,,JOHANNESBURG
2169,20101,ZANDSPRUIT,,NORTH RIDING
2169,8795,KYA SAND,2163,JOHANNESBURG
2170,5095,FAIRLAND,2030,JOHANNESBURG
2170,5096,FAIRLAND EXT 4,,JOHANNESBURG
2170,5097,FAIRLAND UIT 4,,JOHANNESBURG
2170,6942,HONEY DEW,2040,JOHANNESBURG
2170,6945,HONEYDEW,2040,JOHANNESBURG
2170,6946,HONEYDEW EXT 7,2040,JOHANNESBURG
2170,6947,HONEYDEW UIT 7,2040,JOHANNESBURG
2170,6948,HONEYDEW MANOR,,RANDBURG
2170,6949,HONEYDEW RIDGE,,RANDBURG
2170,6950,HONEYDEW RIDGE EXT 11,,RANDBURG
2170,6951,HONEYDEW RIF UIT 11,,RANDBURG
2188,10784,MEADOWHURST,2153,JOHANNESBURG
2188,12613,NOORDHANG,2153,JOHANNESBURG
2188,12614,NOORDHANG EXT 3,2153,JOHANNESBURG
2188,12615,NOORDHANG UIT 3,2153,JOHANNESBURG
2188,12734,NORTH RIDING,2162,OLIVEDALE
2188,12737,NORTH RIDING EXT 11,,NORTH RIDING
2188,12738,NORTH RIDING UIT 11,,NORTH RIDING
2188,12741,NORTH RIDING EXT 22,2162,NORTH RIDING
2188,12742,NORTH RIDING UIT 22,2162,NORTH RIDING
2188,12743,NORTH RIDING EXT 37,2162,NORTH RIDING
2188,12744,NORTH RIDING UIT 37,2162,NORTH RIDING
2188,12753,NORTH RIDING EXT 86,2162,NORTH RIDING
2188,12754,NORTH RIDING UIT 86,2162,NORTH RIDING
2188,12828,NORTHGATE,2162,OLIVEDALE
2188,12829,NORTHGATE EXT,2162,OLIVEDALE
2188,12830,NORTHGATE UIT,2162,OLIVEDALE
2188,12831,NORTHGATE EXT 29,2162,OLIVEDALE
2188,12832,NORTHGATE UIT 29,2162,OLIVEDALE
2188,12859,NORTHWOLD,2155,JOHANNESBURG
2188,12860,NORTHWOLD EXT 1,2155,JOHANNESBURG
2188,12861,NORTHWOLD UIT 1,2155,JOHANNESBURG
2188,12862,NORTHWOLD EXT 11,2155,JOHANNESBURG
2188,12863,NORTHWOLD UIT 11,2155,JOHANNESBURG
2188,12864,NORTHWOLD EXT 12,2155,JOHANNESBURG
2188,12865,NORTHWOLD UIT 12,2155,JOHANNESBURG
2188,12866,NORTHWOLD EXT 13,2155,JOHANNESBURG
2188,12867,NORTHWOLD UIT 13,2155,JOHANNESBURG
2188,12868,NORTHWOLD EXT 15,2155,JOHANNESBURG
2188,12869,NORTHWOLD UIT 15,2155,JOHANNESBURG
2188,12870,NORTHWOLD EXT 17,2155,JOHANNESBURG
2188,12871,NORTHWOLD UIT 17,2155,JOHANNESBURG
2188,12872,NORTHWOLD EXT 2,2155,JOHANNESBURG
2188,12873,NORTHWOLD UIT 2,2155,JOHANNESBURG
2188,12874,NORTHWOLD EXT 20,2155,JOHANNESBURG
2188,12875,NORTHWOLD UIT 20,2155,JOHANNESBURG
2188,12876,NORTHWOLD EXT 21,2155,NORTHWOLD
2188,12877,NORTHWOLD UIT 21,2155,NORTHWOLD
2188,12878,NORTHWOLD EXT 23,2155,JOHANNESBURG
2188,12879,NORTHWOLD UIT 23,2155,JOHANNESBURG
2188,12880,NORTHWOLD EXT 24,2155,JOHANNESBURG
2188,12881,NORTHWOLD UIT 24,2155,JOHANNESBURG
2188,12882,NORTHWOLD EXT 4,2155,JOHANNESBURG
2188,12883,NORTHWOLD UIT 4,2155,JOHANNESBURG
2188,12884,NORTHWOLD EXT 40,2155,JOHANNESBURG
2188,12885,NORTHWOLD UIT 40,2155,JOHANNESBURG
2188,12886,NORTHWOLD EXT 44,2155,JOHANNESBURG
2188,12887,NORTHWOLD UIT 44,2155,JOHANNESBURG
2188,12888,NORTHWOLD EXT 5,2155,JOHANNESBURG
2188,12889,NORTHWOLD UIT 5,2155,JOHANNESBURG
2188,12890,NORTHWOLD EXT 6,2155,JOHANNESBURG
2188,12891,NORTHWOLD UIT 6,2155,JOHANNESBURG
2188,12892,NORTHWOLD EXT 8,2155,JOHANNESBURG
2188,12893,NORTHWOLD UIT 8,2155,JOHANNESBURG
2188,13168,OLIVEDALE,2158,JOHANNESBURG
2188,13169,OLIVEDALE EXT 1,2158,JOHANNESBURG
2188,13170,OLIVEDALE UIT 1,2158,JOHANNESBURG
2188,13171,OLIVEDALE EXT 2,2158,JOHANNESBURG
2188,13172,OLIVEDALE UIT 2,2158,JOHANNESBURG
2188,13173,OLIVEDALE EXT 21,,JOHANNESBURG
2188,13174,OLIVEDALE UIT 21,,JOHANNESBURG
2188,13175,OLIVEDALE EXT 3,2158,JOHANNESBURG
2188,13176,OLIVEDALE UIT 3,2158,JOHANNESBURG
2188,13177,OLIVEDALE EXT 30,2158,JOHANNESBURG
2188,13178,OLIVEDALE UIT 30,2158,JOHANNESBURG
2188,13179,OLIVEDALE EXT 7,2158,JOHANNESBURG
2188,13180,OLIVEDALE UIT 7,2158,JOHANNESBURG
2188,1434,BLOUBOSRAND,2153,JOHANNESBURG
2188,1435,BLOUBOSRAND EXT 1,2153,JOHANNESBURG
2188,1436,BLOUBOSRAND UIT 1,2153,JOHANNESBURG
2188,1437,BLOUBOSRAND EXT 2,2153,JOHANNESBURG
2188,1438,BLOUBOSRAND UIT 2,2153,JOHANNESBURG
2188,1439,BLOUBOSRAND EXT 3,2153,JOHANNESBURG
2188,1440,BLOUBOSRAND UIT 3,2153,JOHANNESBURG
2188,1441,BLOUBOSRAND EXT 9,2153,RANDBURG
2188,1442,BLOUBOSRAND UIT 9,2153,RANDBURG
2188,14533,RANDPARK RIDGE EXT 13,2156,JOHANNESBURG
2188,14534,RANDPARKRIF UIT 13,2156,JOHANNESBURG
2188,14645,RANDPARK RIDGE EXT 91,,JOHANNESBURG
2188,14646,RANDPARKRIF UIT 91,,JOHANNESBURG
2188,14950,RIDGE TERRACE,2168,OLIVEDALE
2188,16525,SONNEGLANS,2158,RANDBURG
2188,16534,SONNEGLANS EXT 23,,RANDBURG
2188,16535,SONNEGLANS UIT 23,,RANDBURG
2188,1704,BOSKRUIN,2154,JOHANNESBURG
2188,1705,BOSKRUIN EXT 1,2154,JOHANNESBURG
2188,1706,BOSKRUIN UIT 1,2154,JOHANNESBURG
2188,1707,BOSKRUIN EXT 10,2154,JOHANNESBURG
2188,1708,BOSKRUIN UIT 10,2154,JOHANNESBURG
2188,1709,BOSKRUIN EXT 11,2154,JOHANNESBURG
2188,1710,BOSKRUIN UIT 11,2154,JOHANNESBURG
2188,1711,BOSKRUIN EXT 12,2154,JOHANNESBURG
2188,17122,SUNDOWNER,2161,JOHANNESBURG
2188,17123,SUNDOWNER EXT 10,2161,JOHANNESBURG
2188,17124,SUNDOWNER UIT 10,2161,JOHANNESBURG
2188,17125,SUNDOWNER EXT 15,2161,JOHANNESBURG
2188,17126,SUNDOWNER UIT 15,2161,JOHANNESBURG
2188,17127,SUNDOWNER EXT 18,2161,JOHANNESBURG
2188,17128,SUNDOWNER UIT 18,2161,JOHANNESBURG
2188,17129,SUNDOWNER EXT 2,2161,JOHANNESBURG
2188,1712,BOSKRUIN UIT 12,2154,JOHANNESBURG
2188,17130,SUNDOWNER UIT 2,2161,JOHANNESBURG
2188,17131,SUNDOWNER EXT 21,2161,JOHANNESBURG
2188,17132,SUNDOWNER UIT 21,2161,JOHANNESBURG
2188,17133,SUNDOWNER EXT 25,2161,JOHANNESBURG
2188,17134,SUNDOWNER UIT 25,2161,JOHANNESBURG
2188,17135,SUNDOWNER EXT 26,2161,JOHANNESBURG
2188,17136,SUNDOWNER UIT 26,2161,JOHANNESBURG
2188,17137,SUNDOWNER EXT 30,2161,JOHANNESBURG
2188,17138,SUNDOWNER UIT 30,2161,JOHANNESBURG
2188,17139,SUNDOWNER EXT 31,2161,JOHANNESBURG
2188,1713,BOSKRUIN EXT 16,2154,JOHANNESBURG
2188,17140,SUNDOWNER UIT 31,2161,JOHANNESBURG
2188,17141,SUNDOWNER EXT 32,2161,JOHANNESBURG
2188,17142,SUNDOWNER UIT 32,2161,JOHANNESBURG
2188,17143,SUNDOWNER EXT 33,2161,JOHANNESBURG
2188,17144,SUNDOWNER UIT 33,2161,JOHANNESBURG
2188,17145,SUNDOWNER EXT 4,2161,JOHANNESBURG
2188,17146,SUNDOWNER UIT 4,2161,JOHANNESBURG
2188,17147,SUNDOWNER EXT 6,2161,JOHANNESBURG
2188,17148,SUNDOWNER UIT 6,2161,JOHANNESBURG
2188,17149,SUNDOWNER EXT 60,2161,JOHANNESBURG
2188,1714,BOSKRUIN UIT 16,2154,JOHANNESBURG
2188,17150,SUNDOWNER UIT 60,2161,JOHANNESBURG
2188,17151,SUNDOWNER EXT 7,2161,JOHANNESBURG
2188,17152,SUNDOWNER UIT 7,2161,JOHANNESBURG
2188,17153,SUNDOWNER EXT 8,2161,JOHANNESBURG
2188,17154,SUNDOWNER UIT 8,2161,JOHANNESBURG
2188,1715,BOSKRUIN EXT 18,2154,JOHANNESBURG
2188,1716,BOSKRUIN UIT 18,2154,JOHANNESBURG
2188,1717,BOSKRUIN EXT 19,2154,JOHANNESBURG
2188,1718,BOSKRUIN UIT 19,2154,JOHANNESBURG
2188,1719,BOSKRUIN EXT 2,2154,JOHANNESBURG
2188,1720,BOSKRUIN UIT 2,2154,JOHANNESBURG
2188,1721,BOSKRUIN EXT 26,2154,JOHANNESBURG
2188,1722,BOSKRUIN UIT 26,2154,JOHANNESBURG
2188,1723,BOSKRUIN EXT 27,2154,JOHANNESBURG
2188,1724,BOSKRUIN UIT 27,2154,JOHANNESBURG
2188,1725,BOSKRUIN EXT 3,2154,JOHANNESBURG
2188,1726,BOSKRUIN UIT 3,2154,JOHANNESBURG
2188,1727,BOSKRUIN EXT 31,2154,JOHANNESBURG
2188,1728,BOSKRUIN UIT 31,2154,JOHANNESBURG
2188,1729,BOSKRUIN EXT 33,2154,JOHANNESBURG
2188,1730,BOSKRUIN UIT 33,2154,JOHANNESBURG
2188,1731,BOSKRUIN EXT 38,2154,JOHANNESBURG
2188,1732,BOSKRUIN UIT 38,2154,JOHANNESBURG
2188,1733,BOSKRUIN EXT 4,2154,JOHANNESBURG
2188,1734,BOSKRUIN UIT 4,2154,JOHANNESBURG
2188,1735,BOSKRUIN EXT 40,2154,BROMHOF
2188,1736,BOSKRUIN UIT 40,2154,BROMHOF
